Status,Date added,Date of report,Ref,Deceased name,Coroner name,Coroner area,Category,Sent to,Sent to count,Replies count,Report URL
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",13/01/2025,10/01/2025,2025-0017,Eden Street,Mr Paul Vernon Marks,East Riding of Yorkshire and Kingston-upon-Hull,Child Death (from 2015) | Suicide (from 2015),Humber Teaching NHS Foundation Trust,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/eden-street-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",13/01/2025,09/01/2025,2025-0013,Anthony Paine,Mr Nicholas Graham,Oxfordshire,Road (Highways Safety) related deaths,Oxfordshire County Council,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/anthony-paine-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",13/01/2025,09/01/2025,2025-0012,John Liddle,Miss Georgina Nolan,Newcastle and North Tyneside,Road (Highways Safety) related deaths,Gateshead Council,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/john-liddle-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/03/2025,09/01/2025,2025-0158,David Tighe,Mr Michael Walsh,Oxfordshire,Hospital Death (Clinical Procedures and medical management) related deaths,Oxford University Hospitals NHS Foundation Trust,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/david-tighe-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",13/01/2025,09/01/2025,2025-0011,Maria Simpson,Mr Mr Roland Wooderson,Gloucestershire,Community health care and emergency services related deaths,Department of Health and Social Care,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/maria-simpson-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",13/01/2025,08/01/2025,2025-0008,Matthew Brierley,Dr Nicholas Alastair Shaw,Cumbria,Police related deaths | Suicide (from 2015),Ministry of Justice | National Police Chiefs’ Council | College of Policing,3,3,https://www.judiciary.uk/prevention-of-future-death-reports/matthew-brierley-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",09/01/2025,07/01/2025,2025-0007,Thomas Kingston,Ms Katy Skerrett,Gloucestershire,Suicide (from 2015),National Institute for Health and Care Excellence | Medicines and Healthcare Products Regulatory Agency | Royal College of General Practitioners,3,3,https://www.judiciary.uk/prevention-of-future-death-reports/thomas-kingston-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",13/01/2025,07/01/2025,2025-0009,Sheila Nicholls,Mr Michael Walsh,Buckinghamshire,Care Home Health related deaths,Mandeville Grange Nursing Home,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/sheila-nicholls-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",09/01/2025,02/01/2025,2025-0001,Gemma Marshall,Mr Stephen George Eccleston,Yorkshire West Western,Hospital Death (Clinical Procedures and medical management) related deaths,NHS England | Royal College of Radiologists,2,2,https://www.judiciary.uk/prevention-of-future-death-reports/gemma-marshall-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",13/03/2025,02/01/2025,2025-0140,James Keen,Mrs lydia brown,London West,"Alcohol, drug and medication related deaths",Revon Healthcare,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/james-keen-prevention-of-future-deaths-report/
"<div style=""background-color: #efbf21; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">partial</div>",09/01/2025,02/01/2025,2025-0002,Victor Knowles,Mrs Charlotte Keighley,Cheshire,Care Home Health related deaths,Henning Hall Nursing Home | Springcare Care Homes Ltd,2,1,https://www.judiciary.uk/prevention-of-future-death-reports/victor-knowles-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",09/01/2025,02/01/2025,2025-0003,Peter Good,Mr Chris Morris,Greater Manchester South,Care Home Health related deaths,Harbour Healthcare Ltd,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/peter-good-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",09/01/2025,02/01/2025,2025-0004,Morgan Betchley,Miss Lisa Judge,"West Sussex, Brighton and Hove",Hospital Death (Clinical Procedures and medical management) related deaths | Mental Health related deaths | Suicide (from 2015),Sussex Partnership NHS Foundation Trust | NHS England,2,2,https://www.judiciary.uk/prevention-of-future-death-reports/morgan-betchley-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",09/01/2025,02/01/2025,2025-0005,Joseph Forbes Black,Mr Ian Potter,London Inner North,"Alcohol, drug and medication related deaths",Department of Health and Social Care | NHS England,2,2,https://www.judiciary.uk/prevention-of-future-death-reports/joseph-forbes-black-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",09/01/2025,02/01/2025,2025-0006,Alexandra Roberts,Mrs Charlotte Keighley,Cheshire,"Alcohol, drug and medication related deaths",NHS England,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/alexandra-roberts-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",09/01/2025,31/12/2024,2024-0713,David Crompton,Mr Kevin McLoughlin,Yorkshire West Eastern,"Alcohol, drug and medication related deaths",Midway Pharmacy | General Pharmaceutical Council,2,2,https://www.judiciary.uk/prevention-of-future-death-reports/david-crompton-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",17/01/2025,30/12/2024,2025-0030,Denise Johnson,Dr Daniel Sharpstone,Suffolk,Hospital Death (Clinical Procedures and medical management) related deaths,East Suffolk and North Essex NHS Foundation Trust,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/denise-johnson-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",17/01/2025,30/12/2024,2025-0031,Ian Harris,Mr John Penhale Ellery,"Shropshire, Telford and Wrekin",Road (Highways Safety) related deaths,Driver and Vehicle Licensing Agency,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/ian-harris-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",09/01/2025,30/12/2024,2024-0712,Michael Jervis,Mr Guy Davies,Cornwall and the Isles of Scilly,Hospital Death (Clinical Procedures and medical management) related deaths,Royal Cornwall Hospitals NHS Trust,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/michael-jervis-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",06/01/2025,24/12/2024,2024-0709,Daniel Isaacs,Mr Nathanael James Hartley,Nottinghamshire,Road (Highways Safety) related deaths,Department for Transport,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/daniel-isaacs-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",09/01/2025,24/12/2024,2024-0710,Paul Taylor,Mr Nathanael James Hartley,Nottinghamshire,Police related deaths | Suicide (from 2015),Nottinghamshire Police,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/paul-taylor-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",06/01/2025,23/12/2024,2024-0711,Nigel Sweet,Mr Guy Davies,Cornwall and the Isles of Scilly,Road (Highways Safety) related deaths,National Highways,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/nigel-sweet-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",24/01/2025,23/12/2024,2025-0041,David Lodge,Mr Edward Steele,East Riding of Yorkshire and Kingston-upon-Hull,Hospital Death (Clinical Procedures and medical management) related deaths,Hull University Teaching Hospitals NHS Trust | NHS England | Care Quality Commission,3,3,https://www.judiciary.uk/prevention-of-future-death-reports/david-lodge-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",06/01/2025,23/12/2024,2024-0708,William Hare,Ms Rebecca Anne Mundy,Essex,Hospital Death (Clinical Procedures and medical management) related deaths,Mid and South Essex NHS Foundation Trust,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/william-hare-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/12/2024,20/12/2024,2024-0706,Edith Pye,Mr David Donald William Reid,Worcestershire,Care Home Health related deaths,Care UK,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/edith-pye-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/12/2024,20/12/2024,2024-0698,David Haw,Mrs Rachael Clare Griffin,Dorset,Other related deaths,Department for Transport | Royal Yachting Association,2,2,https://www.judiciary.uk/prevention-of-future-death-reports/david-haw-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/12/2024,20/12/2024,2024-0705,Eleanor Curley-Bennett,Miss Emma Serrano,Staffordshire and Stoke-on-Trent,Child Death (from 2015),Festimed,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/eleanor-curley-bennett-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/12/2024,20/12/2024,2024-0702,Susan Karakoc,Miss Amanda Jane Bewley,Nottinghamshire,"Alcohol, drug and medication related deaths","Department of Health and Social Care | Department for Science, Innovation and Technology | Medicines and Healthcare Products Regulatory Agency | Financial Conduct Authority",4,4,https://www.judiciary.uk/prevention-of-future-death-reports/susan-karakoc-prevention-of-future-deaths-report/
"<div style=""background-color: #efbf21; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">partial</div>",27/12/2024,20/12/2024,2024-0702,Haydar Jefferies,Miss Caroline Topping,Surrey,Mental Health related deaths | State Custody related deaths,HM Prison and Probation Service | Ministry of Justice | NHS England | HMP Coldingley,4,3,https://www.judiciary.uk/prevention-of-future-death-reports/haydar-jefferies-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/12/2024,20/12/2024,2024-0699,Oliver Winson,Mrs Samantha Goward,Norfolk,"Alcohol, drug and medication related deaths | Mental Health related deaths",NHS England,1,2,https://www.judiciary.uk/prevention-of-future-death-reports/oliver-winson-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/12/2024,20/12/2024,2024-0700,Antony Williamson,Mr Adrian John Farrow,Greater Manchester South,Mental Health related deaths | Suicide (from 2015),Department of Health and Social Care,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/antony-williamson-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/12/2024,19/12/2024,2024-0697,Andrew Lewis,Mrs Heidi Julia Connor,Berkshire,Emergency services related deaths (2019 onwards),Department of Health and Social Care | NHS England,2,3,https://www.judiciary.uk/prevention-of-future-death-reports/andrew-lewis-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",13/01/2025,18/12/2024,2025-0010,Sylvia Savage,Mr James Edward Thompson,County Durham and Darlington,Care Home Health related deaths,Four Seasons Health Care,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/sylvia-savage-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/12/2024,18/12/2024,2024-0695,Eleanor Aldred-Owen,Mrs Helen Rimmer,Liverpool and the Wirral,Child Death (from 2015) | Hospital Death (Clinical Procedures and medical management) related deaths,NHS England,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/eleanor-aldred-owen-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",19/12/2024,17/12/2024,2024-0692,Mary Whitlock,Ms Sonia Marie Hayes,Essex,Hospital Death (Clinical Procedures and medical management) related deaths,Mid and South Essex NHS Foundation Trust,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/mary-whitlock-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",27/12/2024,16/12/2024,2024-0696,Anne Leake,Mr Duncan Ritchie,Staffordshire and Stoke-on-Trent,Hospital Death (Clinical Procedures and medical management) related deaths,University Hospitals of North Midlands NHS Trust,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/anne-leake-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",19/12/2024,16/12/2024,2024-0690,Matthew Sheldrick,Ms Penelope Schofield,"West Sussex, Brighton and Hove",Hospital Death (Clinical Procedures and medical management) related deaths | Mental Health related deaths | Suicide (from 2015),Department of Health and Social Care | NHS England,2,2,https://www.judiciary.uk/prevention-of-future-death-reports/matthew-sheldrick-2-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",19/12/2024,16/12/2024,2024-0689,Matthew Sheldrick,Ms Penelope Schofield,"West Sussex, Brighton and Hove",Hospital Death (Clinical Procedures and medical management) related deaths | Mental Health related deaths | Suicide (from 2015),NHS Sussex Integrated Care Board,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/matthew-sheldrick-1-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",18/12/2024,13/12/2024,2024-0687,Susan Evans,Ms Sally Olsen,"Hampshire, Portsmouth and Southampton",Hospital Death (Clinical Procedures and medical management) related deaths,Portsmouth Hospitals University NHS Trust,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/susan-evans-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",06/02/2025,13/12/2024,2025-0068,Jean Langan,Mr Ian Arrow,"County of Devon, Plymouth & Torbay",Hospital Death (Clinical Procedures and medical management) related deaths,Department for Transport | Department of Health and Social Care,2,2,https://www.judiciary.uk/prevention-of-future-death-reports/97817-2/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",19/12/2024,13/12/2024,2024-0691,Timothy De Boos,Mr Nigel Parsley,Suffolk,Mental Health related deaths | Suicide (from 2015),Department of Health and Social Care,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/timothy-de-boos-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",18/12/2024,13/12/2024,2024-0688,Laura-Jane Seaman,Ms Sonia Marie Hayes,Essex,Hospital Death (Clinical Procedures and medical management) related deaths,Mid and South Essex NHS Foundation Trust | Royal College of Obstetricians and Gynaecologists,2,2,https://www.judiciary.uk/prevention-of-future-death-reports/laura-jane-seaman-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",28/12/2024,13/12/2024,2024-0707,James Alderman,Mrs lydia brown,London West,Child Death (from 2015) | Product related deaths,NHS England | Department of Health and Social Care | BSI Group | Office for Product Safety and Standards,4,4,https://www.judiciary.uk/prevention-of-future-death-reports/james-alderman-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",18/12/2024,12/12/2024,2024-0685,Thomas Burroughs,Ms Sonia Marie Hayes,Essex,Hospital Death (Clinical Procedures and medical management) related deaths,Mid and South Essex NHS Foundation Trust,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/thomas-burroughs-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",20/02/2025,12/12/2024,2025-0090,Jean Mullen,Ms Nicola Jane Mundy,Yorkshire South East,Community health care and emergency services related deaths,Doncaster Council,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/jean-mullen-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",03/02/2025,12/12/2024,2025-0058,Huw Erasmus,Ms Caroline Saunders,Gwent,Hospital Death (Clinical Procedures and medical management) related deaths | Wales prevention of future deaths reports (2019 onwards),Elysium Healthcare,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/huw-erasmus-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",18/12/2024,11/12/2024,2024-0683,Fehim Ahmet,Ms Mary Hassell,London Inner North,Other related deaths,National Trading Standards | Network Agencies Estate Agents,2,3,https://www.judiciary.uk/prevention-of-future-death-reports/fehim-ahmet-prevention-of-future-deaths-report/
"<div style=""background-color: #1aa616; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">completed</div>",18/12/2024,11/12/2024,2024-0684,Nonie Atshiki,Ms Mary Hassell,London Inner North,"Alcohol, drug and medication related deaths",St Mungo’s,1,1,https://www.judiciary.uk/prevention-of-future-death-reports/nonie-atshiki-prevention-of-future-deaths-report/
"<div style=""background-color: #ef2626; color: #fff;display: inline; padding: 0.2em 0.6em 0.3em;font-size:75%;font-weight: 700;line-height: 1;text-align: center;white-space: nowrap;vertical-align: baseline;border-radius: 0.25em;font-family: muli,helvetica,Arial,sans-serif;margin: auto;"">overdue</div>",10/12/2024,10/12/2024,2024-0679,Peter McCarthy,Miss Caroline Topping,Surrey,Community health care and emergency services related deaths,Care4U Healthcare,1,0,https://www.judiciary.uk/prevention-of-future-death-reports/peter-mccarthy-prevention-of-future-deaths-report/
